X,Y,status_id,user_name,localization,place,tweet,time
110.49438873,-7.79939136,"1337345967713038339",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/O2XB8Hg8L1",2020/12/11 10:38:20
110.49438873,-7.79939136,"1337347732474834946",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/TZsAAMSTG3",2020/12/11 10:45:20
110.37120581,-7.75617447,"1337348203163906053",Surclas,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Surclas Indonesia https://t.co/ZI8GNqPUjO,2020/12/11 10:47:13
110.49438873,-7.79939136,"1337354644004216833",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/KgMLshqydO",2020/12/11 11:12:48
110.37120581,-7.75617447,"1337355088453578752",Surclas,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Surclas Indonesia https://t.co/NGgIz1TbKj,2020/12/11 11:14:34
110.42361,-7.78256,"1337355458244296704",awanprapatan,Nusantara,"Depok, Indonesia, Indonesia","Cek lokasi..
#stasiunmaguwo #situsbudaya #black #white #bnw #blackandwhite #20kv #prameks #kai #krl #krljogjasolo #jogja #jogjakarta @ Stasiun Maguwo Lama https://t.co/TN3KgBRjya",2020/12/11 11:16:02
110.49438873,-7.79939136,"1337356395935649792",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/swcyrLVgna",2020/12/11 11:19:46
110.49438873,-7.79939136,"1337357201472630784",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/Pbycw51JNc",2020/12/11 11:22:58
110.49438873,-7.79939136,"1337358764513636352",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/GcmM3ok0Te",2020/12/11 11:29:11
110.49438873,-7.79939136,"1337359957746978816",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/2BGvTw6sTc",2020/12/11 11:33:55
110.44032832,-7.76319862,"1337364736141373440",harydarussalam,Sleman Yogyakarta,"Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Masjid Darussalam Manisrejo https://t.co/uLiWvzFrgu,2020/12/11 11:52:54
110.27943,-7.7256327,"1337368816393859072",nikmatisyukuri,,"Seyegan, Indonesia, Indonesia","Konsumsiku #IkhtiarSehat
#hni #hnihpai #mayahalalmart 
#amalkanrukunislamdgnsungguh2 
#orangberimanpastimasuksurga @ MAYA Halal Mart https://t.co/Ze9BgFxIPK",2020/12/11 12:09:07
110.3774929,-7.77137607,"1337369175619031043",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Libatkan Alumni di Berbagai Daerah, KAGAMA Selenggarakan Nitilaku Secara Virtual https://t.co/g8HehcJInC https://t.co/PFM4molWbJ",2020/12/11 12:10:33
110.400879,-7.749699,"1337370200673542144",pixelkomp,"Jl. Ringroad utara barat kec. depok, sleman, yogyakarta","Depok, Indonesia, Indonesia",Just posted a photo @ Pixelkomp - Service Sparepart iPhone iPad iPod Macbook https://t.co/sl46sWXGS3,2020/12/11 12:14:37
110.49438873,-7.79939136,"1337377781496377359",sufimurti,"-7.756818,110.406271","Prambanan, Indonesia, Indonesia","Just posted a photo @ Madurejo,prambanan,sleman https://t.co/uwf8kwfPm2",2020/12/11 12:44:45
110.3776528,-7.73929733,"1337379246273155073",DaniMurdock,Republik Jogjakarta,"Ngaglik, Indonesia, Indonesia","Baru saja mengirim foto @ The Alana Yogyakarta Hotel &amp; Convention Center https://t.co/obaFB5wepI",2020/12/11 12:50:34
110.39899748,-7.75457265,"1337380884631195649",sufimurti,"-7.756818,110.406271","Depok, Indonesia, Indonesia",Just posted a photo @ Condong Catur https://t.co/14C9CGjaEi,2020/12/11 12:57:04
110.451413,-7.60424,"1337383897642971136",danoe_76,Losss Vegas ,"Cangkringan, Indonesia, Indonesia",Tanggapan-Tanggapan?  🙊 😂 @ The Lost World Castle https://t.co/y9UC9VCaUi,2020/12/11 13:09:03
110.337606,-7.6842918,"1337388666457559040",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia",Just posted a photo @ Jetis Caturharjo Sleman https://t.co/R3sOqOXWYv,2020/12/11 13:28:00
110.27943,-7.7256327,"1337389724667822083",nikmatisyukuri,,"Seyegan, Indonesia, Indonesia","#amalkanrukunislamdgnsungguh2 
#orangberimanpastimasuksurga 
#mayahalalmart @ MAYA Halal Mart https://t.co/ZGh9L45Bx0",2020/12/11 13:32:12
110.27943,-7.7256327,"1337395067686940672",nikmatisyukuri,,"Seyegan, Indonesia, Indonesia","#amalkanrukunislamdgnsungguh2 
#orangberimanpastimasuksurga 
#mayahalalmart @ MAYA Halal Mart https://t.co/mHcGabV2m9",2020/12/11 13:53:26
110.36271106,-7.75226487,"1337396754417856514",MHasyimAshari15,"Surakarta, Jawa Tengah","Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ Ngablak Kopeng Magelang https://t.co/NDLHOAA248,2020/12/11 14:00:08
110.36271106,-7.75226487,"1337396884768342017",MHasyimAshari15,"Surakarta, Jawa Tengah","Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ Ngablak Kopeng Magelang https://t.co/jryqJ8Od7P,2020/12/11 14:00:39
110.36271106,-7.75226487,"1337396972811137032",MHasyimAshari15,"Surakarta, Jawa Tengah","Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ Ngablak Kopeng Magelang https://t.co/pzPAkr6Swy,2020/12/11 14:01:00
110.36298752,-7.7433271,"1337415541733138432",ofixokefix,DIY-DKI-JATENG,"Mlati, Indonesia, Indonesia",Baru saja mengirim video @ Citraweb Solusi Teknologi https://t.co/5xdo7RnZuC,2020/12/11 15:14:47
110.37120581,-7.75617447,"1337415859090960384",Surclas,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Surclas Indonesia https://t.co/ceo3s6lkKn,2020/12/11 15:16:03
110.42985011,-7.78363363,"1337415988090986497",velg_mobil,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Toko velg dan ban Jogja https://t.co/sUWII3l7SM,2020/12/11 15:16:34
110.40069302,-7.77771989,"1337425515293110274",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/ueABZR3HZx,2020/12/11 15:54:25
110.40222696,-7.71174288,"1337428656654848000",arthatransport,Yogyakarta,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ https://t.co/3SYYdt7302.milk https://t.co/GbBMGu8mnv,2020/12/11 16:06:54
110.4342,-7.6475,"1337429443611144192",object82,,"Cangkringan, Indonesia, Indonesia",f91b927c00p57FB7,2020/12/11 16:10:02
110.451413,-7.60424,"1337437372753924096",danoe_76,Losss Vegas ,"Cangkringan, Indonesia, Indonesia",🙈 @ The Lost World Castle https://t.co/vrggzzDhm8,2020/12/11 16:41:32
110.451413,-7.60424,"1337437524134948865",danoe_76,Losss Vegas ,"Cangkringan, Indonesia, Indonesia",😂 @ The Lost World Castle https://t.co/26VelZmuIC,2020/12/11 16:42:08
110.41257916,-7.66969472,"1337540497053806593",boydoangdeh,Jakarta bali singapore,"Pakem, Indonesia, Indonesia",Baru saja mengirim foto @ Desa Harjobinangun Pakem https://t.co/QaELY8K2Uo,2020/12/11 23:31:19
110.42735415,-7.59777682,"1337540772489465858",ezra18purba,Yogyakarta,"Pakem, Indonesia, Indonesia","Baru saja mengirim foto @ Kaliurang, Yogyakarta https://t.co/zBfkiVnXU4",2020/12/11 23:32:25
110.37160775,-7.75508813,"1337548511148171268",ezra18purba,Yogyakarta,"Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ GBKP Runggun Yogyakarta - 2017 https://t.co/YwzTKdG6qH,2020/12/12 00:03:10
110.37160775,-7.75508813,"1337550555472949248",ezra18purba,Yogyakarta,"Mlati, Indonesia, Indonesia",Dokumentasi kenangan bersama BPMK Bekasi-Denpasar 😇 @ GBKP Runggun Yogyakarta - 2017 https://t.co/RMBhTF0wPD,2020/12/12 00:11:17
110.37160775,-7.75508813,"1337550956410646529",ezra18purba,Yogyakarta,"Mlati, Indonesia, Indonesia","Hasianku naburju (Mamak Ziel) yang selalu mendukung
Thx ma @della_munthe @ GBKP Runggun Yogyakarta - 2017 https://t.co/7uZrCXcOOd",2020/12/12 00:12:53
110.37978,-7.77007,"1337551676820115458",NiniekMariani,Bali - my bikinibottom house,"Depok, Indonesia, Indonesia",Just posted a photo @ Balairung UGM https://t.co/st1bYCBFmT,2020/12/12 00:15:44
110.3971954,-7.69602097,"1337555628785537024",ditojogja,"Sleman, Yogyakarta","Ngaglik, Indonesia, Indonesia","Dingin-dingin gini pas banget disandingkan sama wedang bajigur
#bajigur #gorengan #tempegarit #mendoan #warungmakan #pagipagi #dingin #sleman #yogyakarta #mager #gofoodpromo @ Nganglo ""ngangkring N Lounge"" https://t.co/DjPsjWgO1f",2020/12/12 00:31:27
110.3873143,-7.7190392,"1337562759299559429",mishbahulmunir,"Yogyakarta, Indonesia","Ngaglik, Indonesia, Indonesia",Just posted a video @ https://t.co/w65wkyj1P3 https://t.co/WV9zGW8ZGV,2020/12/12 00:59:47
110.42471485,-7.72559424,"1337564206615437312",NiaKunia1306,Yogyakarta,"Ngemplak, Indonesia, Indonesia","Jangan pernah khawatir saudara...
Serahkan segala perasaan khawatirmu dalam doa dan ucapan syukur.

Tuhan menyertai 😇😇 @ Ngaglik Sleman Jogjakarta https://t.co/pxyyWd4CYj",2020/12/12 01:05:32
110.39126136,-7.74243721,"1337565672746840065",mogitscj,"Franklin, WI","Ngaglik, Indonesia, Indonesia","Meski komunikasi digital menawarkan kita pada sebuah era keterbukaan, akan tetapi hal-hal privat juga perlu dijaga dan dihormati 🙏 @ Skolastikat SCJ https://t.co/3KNDCO4iB7",2020/12/12 01:11:21
110.39172466,-7.75581718,"1337567447205941249",boydoangdeh,Jakarta bali singapore,"Depok, Indonesia, Indonesia","Baru saja mengirim foto @ Warung Indomie ""murni"" Kulon Terminal Concat https://t.co/qfrxfhvHOf",2020/12/12 01:18:24
110.42054118,-7.75229674,"1337570105954283523",NiaKunia1306,Yogyakarta,"Depok, Indonesia, Indonesia","Ayo yang kuat ya...
😇😇 @ Yogyakarta https://t.co/9nIdpSjy6n",2020/12/12 01:28:58
110.40069302,-7.77771989,"1337571838109605890",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/fa9mgjYy3W,2020/12/12 01:35:51
110.3774929,-7.77137607,"1337594534742511619",UGMYogyakarta,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Sinergi Perguruan Tinggi Kunci Kemajuan Bangsa https://t.co/FQAdeBUIRN https://t.co/fuEJmGd6zw,2020/12/12 03:06:03
110.3622305,-7.74215794,"1337603056733720577",HAS0E,Indonesia,"Mlati, Indonesia, Indonesia",Just posted a photo @ Astra Honda Motor Jombor https://t.co/rZRe20TwCH,2020/12/12 03:39:54
110.51098439,-7.7841743,"1337603588936314883",arthatransport,Yogyakarta,"Prambanan, Indonesia, Indonesia","Baru saja mengirim video @ Candi Ijo, Prambanan, Jogjakarta https://t.co/RbPTCKAI6H",2020/12/12 03:42:01
110.40436864,-7.75400581,"1337609925644578817",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarC6I2o https://t.co/lRtGbnmsvW,2020/12/12 04:07:12
110.40436864,-7.75400581,"1337613691550920704",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/tkZaYGqx5S,2020/12/12 04:22:10
110.40436864,-7.75400581,"1337615276616126465",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/znizm6JGOC,2020/12/12 04:28:28
110.418402,-7.750508,"1337617480961957892",Jasa_angkut_yk,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Stadion Maguwoharjo https://t.co/Z5xYIHLqXz,2020/12/12 04:37:13
110.37246739,-7.719241,"1337617639510773760",Jasa_angkut_yk,"Kota Yogyakarta, Yogyakarta","Sleman, Indonesia, Indonesia","Baru saja mengirim foto @ Jalan Gito-Gati, Gondanglegi, Sariharjo,Ngaglik, Sleman, Yogyakarta. https://t.co/4DhFRSpahb",2020/12/12 04:37:51
110.4471436,-7.7841401,"1337618321785548802",Jasa_angkut_yk,"Kota Yogyakarta, Yogyakarta","Berbah, Indonesia, Indonesia","Baru saja mengirim foto @ Berbah, Yogyakarta, Indonesia https://t.co/J9etJJkQvv",2020/12/12 04:40:34
110.31273365,-7.7390481,"1337626316896661506",solusikebersihn,"Sleman, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ CV. Markom https://t.co/O6sCfKoHw9,2020/12/12 05:12:20
110.40038019,-7.77760273,"1337626434852950016",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/nFG7weTbo0,2020/12/12 05:12:48
110.40069302,-7.77771989,"1337627389296320512",Okesol1,"Depok, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Jalan Nologaten https://t.co/9uNT42uXjb,2020/12/12 05:16:36
110.35288852,-7.72222819,"1337629482761510912",OfRamadhani,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Asram Edupark https://t.co/ypibnhzWUX,2020/12/12 05:24:55
110.34105,-7.78927,"1337636725594714113",VBRA_ID,Jogjakarta,"Gamping, Indonesia, Indonesia",Just posted a video @ VBRA Musik https://t.co/fRFMZrHdZG,2020/12/12 05:53:42
110.40436864,-7.75400581,"1337648619156025346",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/jcS3BIW783,2020/12/12 06:40:57
110.40436864,-7.75400581,"1337649921785204736",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/iSfZT59avn,2020/12/12 06:46:08
110.40436864,-7.75400581,"1337652917046661121",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarC6I2o https://t.co/SECvn3QMhT,2020/12/12 06:58:02
110.40436864,-7.75400581,"1337654512929165313",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/OR52NKTgFF,2020/12/12 07:04:22
110.45783228,-7.75985806,"1337656809516109824",Duan_harg,"Call mi name,& I'll b there..","Kalasan, Indonesia, Indonesia","Apakah yang akan terjadi selanjutnya?
Ngga ada yang tahu karena memang belum dibikin...
Selanjutnya akan diteruskan kalau sempat, sementara kembali strip ya gaess..
#maskraden
.
#komikbertopeng #komikstrip #stripjogja https://t.co/AQz5uF4cRr",2020/12/12 07:13:30
110.35694122,-7.71972227,"1337662716736118784",suryadishinta,cimahi - sleman = pp,"Sleman, Indonesia, Indonesia",Ngasuh.. @ Floating Resto Sleman https://t.co/4YSgF1stLd,2020/12/12 07:36:58
110.3887054,-7.77951118,"1337663585355526144",BunJuCafeMart,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Temukan kelezatan Samyang varian terbaru dari @samyangfoods hanya di BunJu 분주 Cafe &amp; Mart

Tunggu apalagi buruan ke BunJu 분주 Cafe &amp; Mart dan rasakan kelezatan Samyang terbaru ini

#BunJuCafeMart #Samyang https://t.co/MdfDMvdVdL",2020/12/12 07:40:25
110.3279215,-7.7728158,"1337664525714280451",jogjakonveksi,Yogyakarta,"Godean, Indonesia, Indonesia",Baru saja mengirim foto @ Jogja Konveksi https://t.co/zRPCkYs4ri,2020/12/12 07:44:10
110.3279215,-7.7728158,"1337664729037172736",jogjakonveksi,Yogyakarta,"Godean, Indonesia, Indonesia",Baru saja mengirim foto @ Jogja Konveksi https://t.co/Xeh7QyRJnn,2020/12/12 07:44:58
110.3279215,-7.7728158,"1337664835719483392",jogjakonveksi,Yogyakarta,"Godean, Indonesia, Indonesia",Baru saja mengirim foto @ Jogja Konveksi https://t.co/5z4sDhg6q9,2020/12/12 07:45:24
110.35288852,-7.72222819,"1337668632663515136",OfRamadhani,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",Just posted a photo @ Asram Edupark https://t.co/2L1Vo3pKhC,2020/12/12 08:00:29
110.4114872,-7.7695401,"1337677329309511687",chandra_sety,Yogyakarta,"Depok, Indonesia, Indonesia","I'm at Obonk Steak &amp; Ribs https://t.co/oSUkQcmxFh https://t.co/2dDjfPjKGy",2020/12/12 08:35:02
110.37886643,-7.730745,"1337678363595563008",GSbodyrepair,,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim foto @ GRAND STAR Body Repair https://t.co/Of94YExGBl,2020/12/12 08:39:09
110.3418443,-7.7759191,"1337697613232136192",boydoangdeh,Jakarta bali singapore,"Gamping, Indonesia, Indonesia",Baru saja mengirim foto @ Perdipe Robusta https://t.co/Fx3YJLWIT1,2020/12/12 09:55:38
110.42985011,-7.78363363,"1337700261679206408",velg_mobil,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Toko velg dan ban Jogja https://t.co/7ZSNW8pRtb,2020/12/12 10:06:10
110.40038019,-7.77760273,"1337701410637565955",clinickamera,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Just posted a photo @ Clinic Kamera dan Lensa https://t.co/ZUjbYf2a3p,2020/12/12 10:10:44
110.35288852,-7.72222819,"1337705952087318529",OfRamadhani,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia",#indonesianethnic #ethnicstyle #ethnicwear #ethnicfashion #ethnicjewellery @sekar.makirtya #ethnicwearonline #ethnicchic #ethnicjewelry @sekar_ikahp @ Asram Edupark https://t.co/MitX3oYXlk,2020/12/12 10:28:47
110.337606,-7.6842918,"1337711747600441346",kombor_,"ÜT: -6.279451,106.807022","Sleman, Indonesia, Indonesia",Just posted a photo @ Jetis Caturharjo Sleman https://t.co/3LmVv0TYIZ,2020/12/12 10:51:48
110.37874843,-7.73016365,"1337719040668823553",arthatransport,Yogyakarta,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ La Luna Resort. Yogyakarta https://t.co/hVsrPIxoIJ,2020/12/12 11:20:47
110.37874843,-7.73016365,"1337719864161517569",arthatransport,Yogyakarta,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ La Luna Resort. Yogyakarta https://t.co/hVsrPIfNk9,2020/12/12 11:24:03
110.38913723,-7.77445852,"1337728911971655680",fee_femmy,,"Depok, Indonesia, Indonesia",Skypool Ter Kece The Manohara Hotel Yogyakarta 😍😍 @ The Manohara Hotel Yogyakarta https://t.co/fhram2fbv4,2020/12/12 12:00:01
110.35288852,-7.72222819,"1337731465539366913",OfRamadhani,"Yogyakarta, Indonesia","Mlati, Indonesia, Indonesia","#sembahnuwun #sembahnuwungusti #matursuwun @wulandadari_ @ida.role 
#surprise #surprisebirthday #surpriseanniversary #merciful #mercifullove #thanksmylord #thanksagain #thanksgod🙏 #thanksomuch❤️ @ Asram Edupark https://t.co/H2pjS1NCdC",2020/12/12 12:10:09
110.43627804,-7.66838066,"1337735157692964866",ahmadmhabibi,"ÜT: -7.6742673,110.4277877","Cangkringan, Indonesia, Indonesia","Baru saja mengirim foto @ Glagahwero,wukirsari,cangkringan https://t.co/dCScPgMbzy",2020/12/12 12:24:50
110.39478242,-7.78286727,"1337736486037417984",BalaiP2PJawa3,Semarang,"Depok, Indonesia, Indonesia",Just posted a photo @ Balai Pelaksana Penyediaan Perumahan Jawa III https://t.co/zhRWc1yaqS,2020/12/12 12:30:06
110.42188706,-7.7812555,"1337737256128352257",henricusyp,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Pedagang Babi https://t.co/e43WAaovm9,2020/12/12 12:33:10
110.45416919,-7.76060027,"1337738451110612992",ItsAsih,Imaginary Island,"Kalasan, Indonesia, Indonesia",I wish travel therapy was covered by my health insurance 🗿 @ Ratu Boko Temple https://t.co/uikbnybH2h,2020/12/12 12:37:55
110.38363517,-7.76819848,"1337743454399500288",indokaryajogja,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Rumah Sakit Hewan Prof. Soeparwi UGM https://t.co/LrlKM95IER,2020/12/12 12:57:48
110.40436864,-7.75400581,"1337746060521902080",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia","Mouse Wireless Apple slim 2.4Ghz

Harga :
Rp 60.000
( harga sewaktu-waktu bisa berubah) @ https://t.co/yqLarBP7aQ https://t.co/Ng9w29PmFh",2020/12/12 13:08:09
110.40436864,-7.75400581,"1337747746678255617",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/ckEEIaRjxr,2020/12/12 13:14:51
110.38381,-7.77041,"1337748637779111937",sabadisatura,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",".
Red eye!
#cbrnation #faceliftdesign @ UNY Jogja https://t.co/wC7enIO9t1",2020/12/12 13:18:24
110.40436864,-7.75400581,"1337751435392507906",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarBP7aQ https://t.co/oUw8huWEiR,2020/12/12 13:29:31
110.40436864,-7.75400581,"1337754473893007360",kosalya,"Yogyakarta, Indonesia","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ https://t.co/yqLarC6I2o https://t.co/RtF3YPM4Xk,2020/12/12 13:41:35
110.41117826,-7.76572598,"1337757108830408704",Si_Alusz,"DKI Jakarta, Indonesia","Depok, Indonesia, Indonesia","@br_jkt ✅
@bigreds_tegal ✅
@thereds_wonosobo ✅
@bigredsjogja ✅
Next..??

#travellingkop #nobar #liverpool #bigreds #awaydays #ynwa @ Hotel Dafam Fortuna Seturan https://t.co/prdptbpcNc",2020/12/12 13:52:03
110.36199869,-7.74734154,"1337757440360804352",ataraziuzumaki,Jakarta selatan,"Mlati, Indonesia, Indonesia","😎
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#jogja 
#jogjahits 
#jogjakarta 
#jogjaistimewa 
#malioboro 
#malioborojogja 
#keratonjogja 
#ngayogyakarta @ Ngayogyakarta Hadiningrat https://t.co/YTffwGRelQ",2020/12/12 13:53:22
110.4175,-7.67681,"1337759233656446978",iphoenk80,West Java,"Ngemplak, Indonesia, Indonesia","Lanjut dinner lah...

#mytripmyadventure #dinnertime #kulinermalam #kulineryogyakarta #gudegyudjum31 @ Gudeg Yu Djum Wijilan 31 https://t.co/RzeCh8CrId",2020/12/12 14:00:30
110.42148268,-7.67039034,"1337762351236386825",HelmyKush,"Yogyakarta, Indonesia","Pakem, Indonesia, Indonesia","Fenomena yang membuat iritasi hati: ""sok atuh kalo mau nyicipin tinggal ambil aja"" dan ternyata beneran ngambil, padahal kan cuma basa-basi ! @ Kopi Klotok Yogyakarta https://t.co/cjhOU2GCsE",2020/12/12 14:12:53
110.42957067,-7.70206083,"1337765224330489856",Fjr_Ngindonesia,mindi sukoharjo ngaglik sleman,"Ngaglik, Indonesia, Indonesia","Mereka bahagia,  penuh kedamaian... @ Mindi Sukoharjo Ngaglik Sleman Yogyakarta 55581 https://t.co/au3UNlcr23",2020/12/12 14:24:18
110.42957067,-7.70206083,"1337766408453824513",Fjr_Ngindonesia,mindi sukoharjo ngaglik sleman,"Ngaglik, Indonesia, Indonesia",Pikades tanggal 20 desember. Pilihlah NO 2... @ Mindi Sukoharjo Ngaglik Sleman Yogyakarta 55581 https://t.co/de5F9YwwVw,2020/12/12 14:29:00
110.42957067,-7.70206083,"1337766744702603266",Fjr_Ngindonesia,mindi sukoharjo ngaglik sleman,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ Mindi Sukoharjo Ngaglik Sleman Yogyakarta 55581 https://t.co/xX0l3lKG61,2020/12/12 14:30:21
110.3622305,-7.74215794,"1337766919080980481",HAS0E,Indonesia,"Mlati, Indonesia, Indonesia",Just posted a photo @ Astra Honda Motor Jombor https://t.co/FQ58c3fqCH,2020/12/12 14:31:02
110.42957067,-7.70206083,"1337767298115964928",Fjr_Ngindonesia,mindi sukoharjo ngaglik sleman,"Ngaglik, Indonesia, Indonesia",Baru saja mengirim video @ Mindi Sukoharjo Ngaglik Sleman Yogyakarta 55581 https://t.co/OTVmvj5iDV,2020/12/12 14:32:33
110.42494113,-7.76596906,"1337769262870511616",maspammmmm,"Gunungkidul, Yogyakarta","Depok, Indonesia, Indonesia",Coldplay - Yellow ✨ @ Kawasan Wisata Hutan Pinus Asri https://t.co/kJ25LzMThe,2020/12/12 14:40:21
110.42957067,-7.70206083,"1337769690572206080",Fjr_Ngindonesia,mindi sukoharjo ngaglik sleman,"Ngaglik, Indonesia, Indonesia","Maafkanlah aku,  sesali diriku dengan segala kisah sumpah serapahku.... @ Mindi Sukoharjo Ngaglik Sleman Yogyakarta 55581 https://t.co/Ynqpg9l6ti",2020/12/12 14:42:03
110.43534279,-7.79395422,"1337774736156340224",giluang,"Jakarta Timur, DKI Jakarta","Depok, Indonesia, Indonesia","Hallo semua, Jumpa lagi 🙌
Semoga kita semua sehat selalu 💪 @ Akademi Angkatan Udara https://t.co/KUnJxul7us",2020/12/12 15:02:06
110.37169715,-7.77237838,"1337800748516589568",BelaBeliUMKM,Indonesia,"Mlati, Indonesia, Indonesia",Baru saja mengirim foto @ Mi Becek Joice https://t.co/wjlGgvYfGO,2020/12/12 16:45:28
110.484447,-7.7520756,"1337845969669529608",berasmartani,"Prambanan, Jogjakarta","Kalasan, Indonesia, Indonesia",Just posted a photo @ Kopi Oemah Martani Babadan https://t.co/tCcY8zSG3T,2020/12/12 19:45:09
110.39826393,-7.76172365,"1337863949702795269",antalasifebrisa,,"Depok, Indonesia, Indonesia",Staycation 🏨 #family #familyovereverything #love #happy #staycationjogja #latepost @ Yogyakarta Marriott Hotel https://t.co/n1rMquCFNp,2020/12/12 20:56:36
110.42985011,-7.78363363,"1337887014876831746",velg_mobil,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Toko velg dan ban Jogja https://t.co/RMkMkh7p75,2020/12/12 22:28:15
110.42948793,-7.7833064,"1337888160597078016",velg_mobil,"Kota Yogyakarta, Yogyakarta","Depok, Indonesia, Indonesia",Baru saja mengirim foto @ Ringroad Maguwoharjo https://t.co/6PugERhnDm,2020/12/12 22:32:48
110.34185171,-7.73455111,"1337899670866178048",DidikSoekotjo,,"Mlati, Indonesia, Indonesia","Baru saja mengirim foto @ D&amp;D Petstore https://t.co/dwGM8Eg9ZZ",2020/12/12 23:18:33
110.33108561,-7.73082837,"1337907078992703489",LybertusBarker,"ÜT: -7.734655,110.331005 YK","Mlati, Indonesia, Indonesia",Just posted a photo @ Berto Accessories https://t.co/u0ssEod7in,2020/12/12 23:47:59
